,DAY_OF_WEEK,CARRIER_CODE,DEST,DEP_DELAY,SCHEDULED_DURATION,DISTANCE,SCHEDULED_DEPARTURE,ACTUAL_DEPATURE,SCHEDULED_ARRIVAL,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Condition,FLT_SCH_DEPATURE,FLT_SCH_ARRIVAL,TAXI_OUT,SPEED,Region,FLIGHT_TRAFFIC
25326,2,B6,MCO,EARLY,3.033333333333333,1519.21696,Noon,Noon,Noon,33,9,37,N,10,0,30.4,Partly Cloudy,32,35,L,500.84075604395605,South,High
25327,2,MQ,BNA,EARLY,2.65,1231.1451,Noon,Noon,Noon,33,9,37,N,10,0,30.4,Partly Cloudy,32,35,H,464.58305660377357,South,High
25328,2,DL,AUS,EARLY,4.283333333333333,2447.80614,Noon,Noon,Noon,33,9,37,N,10,0,30.4,Partly Cloudy,32,35,L,571.4722505836577,South,High
25329,2,DL,CHS,EARLY,2.35,1023.54024,Noon,Noon,Noon,33,9,37,N,10,0,30.4,Partly Cloudy,32,35,L,435.54903829787236,South,High
25331,2,B6,BOS,DELAYED,1.25,300.94658,Noon,Noon,Noon,33,9,37,N,10,0,30.4,Partly Cloudy,32,35,L,240.757264,North East,High
25332,2,9E,IAD,EARLY,1.45,366.92952,Noon,Noon,Noon,33,9,37,N,10,0,30.4,Partly Cloudy,32,35,L,253.05484137931037,West,High
25333,2,B6,CHS,EARLY,2.283333333333333,1023.54024,Noon,Noon,Noon,33,9,37,N,10,0,30.4,Partly Cloudy,32,35,L,448.265798540146,South,High
25334,2,B6,ATL,DELAYED,2.716666666666667,1223.0984,Noon,Noon,Noon,33,9,37,N,10,0,30.4,Partly Cloudy,32,35,L,450.2202699386503,South,High
25335,2,DL,LAX,DELAYED,6.516666666666667,3983.1165,Noon,Noon,Evening,33,9,37,N,10,0,30.4,Partly Cloudy,32,35,L,611.2199232736573,West,High
25336,2,B6,PBI,EARLY,3.15,1654.40152,Noon,Noon,Evening,34,8,34,N,13,0,30.4,Mostly Cloudy,32,35,L,525.2068317460318,South,High
25337,2,B6,SAV,EARLY,2.433333333333333,1155.50612,Noon,Noon,Noon,34,8,34,N,13,0,30.4,Mostly Cloudy,25,39,L,474.86552876712335,South,High
25338,2,9E,BUF,EARLY,1.65,484.41134,Noon,Noon,Noon,34,8,34,N,13,0,30.4,Mostly Cloudy,25,39,L,293.5826303030303,North East,High
25339,2,B6,FLL,EARLY,3.283333333333333,1720.38446,Noon,Noon,Evening,34,8,34,N,13,0,30.4,Mostly Cloudy,25,39,L,523.9749624365483,South,High
25341,2,AA,LAX,EARLY,6.433333333333334,3983.1165,Noon,Noon,Evening,34,8,34,N,13,0,30.4,Mostly Cloudy,25,39,L,619.1372797927461,West,High
25342,2,B6,MCO,ONTIME,3.0166666666666666,1519.21696,Noon,Noon,Evening,34,8,34,N,13,0,30.4,Mostly Cloudy,25,39,L,503.6078320441989,South,High
25343,2,MQ,PIT,EARLY,1.7333333333333334,547.1756,Noon,Noon,Noon,34,8,34,N,13,0,30.4,Mostly Cloudy,25,39,L,315.67823076923077,North East,High
25344,2,DL,CLT,EARLY,2.15,870.65294,Noon,Noon,Evening,34,8,34,N,13,0,30.4,Mostly Cloudy,25,39,H,404.9548558139535,South,High
25345,2,B6,LAX,DELAYED,6.5,3983.1165,Noon,Noon,Evening,34,8,34,N,13,0,30.4,Mostly Cloudy,25,39,L,612.7871538461538,West,High
25346,2,DL,IAH,EARLY,4.266666666666667,2280.43478,Noon,Noon,Evening,34,8,34,N,13,0,30.4,Mostly Cloudy,25,39,L,534.4769015625001,South,High
25347,2,YX,IND,EARLY,2.5,1070.2111,Noon,Noon,Evening,34,8,34,N,13,0,30.4,Mostly Cloudy,25,39,L,428.08444,Mid West,High
25348,2,9E,CLE,EARLY,2.066666666666667,683.9695,Noon,Noon,Noon,34,8,34,N,13,0,30.4,Mostly Cloudy,25,39,L,330.9529838709677,Mid West,High
25349,2,B6,BOS,EARLY,1.3,300.94658,Noon,Noon,Noon,34,8,34,N,13,0,30.4,Mostly Cloudy,25,39,L,231.4973692307692,North East,High
25350,2,9E,PIT,EARLY,1.9,547.1756,Noon,Noon,Noon,32,6,34,N,14,0,30.41,Mostly Cloudy,25,39,H,287.98715789473687,North East,High
25351,2,9E,PWM,EARLY,1.4833333333333334,439.34982,Noon,Noon,Noon,32,6,34,N,14,0,30.41,Mostly Cloudy,25,39,H,296.1908898876405,West,High
25353,2,9E,ORF,EARLY,1.6833333333333333,466.7086,Noon,Noon,Noon,32,6,34,N,14,0,30.41,Mostly Cloudy,25,39,H,277.25263366336634,Mid West,High
25354,2,DL,JAX,EARLY,2.816666666666667,1332.53352,Noon,Noon,Evening,32,6,34,N,14,0,30.41,Mostly Cloudy,25,39,L,473.088823668639,South,High
25355,2,YX,CMH,EARLY,2.1166666666666667,777.31122,Noon,Noon,Evening,32,6,34,N,14,0,30.41,Mostly Cloudy,25,39,L,367.2336472440945,Mid West,High
25356,2,DL,LAS,EARLY,6.183333333333334,3617.79632,Noon,Noon,Evening,32,6,34,N,14,0,30.41,Mostly Cloudy,25,39,L,585.0883536388139,West,High
25357,2,B6,TPA,EARLY,3.216666666666667,1617.3867,Noon,Noon,Evening,32,6,34,N,14,0,30.41,Mostly Cloudy,25,39,L,502.814518134715,South,High
25358,2,DL,TPA,EARLY,3.15,1617.3867,Noon,Noon,Evening,32,6,34,N,14,0,30.41,Mostly Cloudy,30,38,L,513.4560952380953,South,High
25360,2,DL,ATL,EARLY,2.7,1223.0984,Noon,Noon,Evening,32,6,34,N,14,0,30.41,Mostly Cloudy,30,38,L,452.99940740740743,South,High
25361,2,B6,BUF,DELAYED,1.5166666666666666,484.41134,Noon,Noon,Noon,32,6,34,N,14,0,30.41,Mostly Cloudy,30,38,L,319.39209230769234,North East,High
25362,2,MQ,RIC,EARLY,1.6166666666666667,463.48992,Noon,Noon,Evening,32,6,34,N,14,0,30.41,Mostly Cloudy,30,38,H,286.69479587628865,South,High
25363,2,DL,LAX,EARLY,6.583333333333333,3983.1165,Noon,Noon,Evening,32,6,34,N,14,0,30.41,Mostly Cloudy,30,38,L,605.0303544303798,West,High
25364,2,YX,IND,EARLY,2.3833333333333333,1070.2111,Noon,Noon,Evening,32,6,34,N,14,0,30.41,Mostly Cloudy,30,38,L,449.0396223776224,Mid West,High
25365,2,MQ,ORF,EARLY,1.55,466.7086,Noon,Noon,Evening,32,6,34,N,14,0,30.41,Mostly Cloudy,30,38,L,301.10232258064514,Mid West,High
25367,2,DL,MIA,EARLY,3.4166666666666665,1752.57126,Noon,Noon,Evening,32,6,34,N,14,0,30.41,Mostly Cloudy,30,38,L,512.9476858536585,South,High
25368,2,B6,RSW,EARLY,3.4,1728.43116,Noon,Noon,Evening,32,6,34,N,14,0,30.41,Mostly Cloudy,30,38,L,508.362105882353,South,High
25369,2,B6,MCO,EARLY,3.1333333333333333,1519.21696,Noon,Noon,Evening,32,6,34,N,14,0,30.41,Mostly Cloudy,30,38,L,484.85647659574465,South,High
25370,2,B6,BUR,EARLY,6.683333333333334,3967.0231,Noon,Noon,Evening,32,6,34,N,14,0,30.41,Mostly Cloudy,30,38,L,593.5695411471321,West,High
25371,2,DL,DTW,DELAYED,2.1,819.15406,Noon,Noon,Noon,32,6,34,N,14,0,30.41,Mostly Cloudy,30,38,L,390.0733619047619,South,High
25372,2,YX,CMH,DELAYED,2.0166666666666666,777.31122,Noon,Noon,Evening,32,6,34,N,14,0,30.41,Mostly Cloudy,30,38,L,385.4435801652893,Mid West,High
25373,2,9E,BNA,EARLY,2.9166666666666665,1231.1451,Noon,Noon,Evening,32,6,34,N,14,0,30.41,Mostly Cloudy,30,38,L,422.10689142857143,South,High
25376,2,DL,MSY,EARLY,3.683333333333333,1902.23988,Noon,Noon,Evening,31,8,38,N,8,0,30.42,Mostly Cloudy,30,38,L,516.4452162895928,South,High
25377,2,DL,SLC,DELAYED,5.566666666666666,3202.5866,Noon,Noon,Evening,31,8,38,N,8,0,30.42,Mostly Cloudy,29,29,L,575.3149580838324,West,High
25378,2,AA,ORD,DELAYED,3.1666666666666665,1190.9116,Noon,Noon,Evening,31,8,38,N,8,0,30.42,Mostly Cloudy,29,29,L,376.07734736842104,Mid West,High
25379,2,DL,MCO,EARLY,3.1,1519.21696,Noon,Noon,Evening,31,8,38,N,8,0,30.42,Mostly Cloudy,29,29,L,490.0699870967742,South,High
25380,2,DL,FLL,EARLY,3.316666666666667,1720.38446,Noon,Noon,Evening,31,8,38,N,8,0,30.42,Mostly Cloudy,29,29,L,518.7088824120602,South,High
25381,2,9E,SAV,EARLY,2.566666666666667,1155.50612,Noon,Noon,Evening,31,8,38,N,8,0,30.42,Mostly Cloudy,29,29,L,450.19718961038956,South,High
25382,2,9E,ORD,EARLY,3.1166666666666667,1190.9116,Noon,Noon,Evening,31,8,38,N,8,0,30.42,Mostly Cloudy,29,29,L,382.1106737967914,Mid West,High
25383,2,9E,RIC,DELAYED,1.8166666666666667,463.48992,Noon,Noon,Evening,31,8,38,N,8,0,30.42,Mostly Cloudy,29,29,L,255.13206605504587,South,High
25384,2,B6,SAN,DELAYED,6.466666666666667,3936.44564,Noon,Noon,Evening,31,8,38,N,8,0,30.42,Mostly Cloudy,29,29,L,608.7287072164949,West,High
25385,2,DL,SEA,DELAYED,6.483333333333333,3897.82148,Noon,Noon,Evening,31,8,38,N,8,0,30.42,Mostly Cloudy,29,29,L,601.2063979434447,West,High
25386,2,AA,PHX,EARLY,6.033333333333333,3464.90902,Noon,Noon,Night,31,8,38,N,8,0,30.42,Mostly Cloudy,29,29,L,574.2943127071824,West,High
25387,2,B6,ORD,EARLY,2.816666666666667,1190.9116,Noon,Noon,Evening,31,8,38,N,8,0,30.42,Mostly Cloudy,29,29,L,422.80885207100584,Mid West,High
25388,2,MQ,CVG,EARLY,2.3833333333333333,947.90126,Noon,Noon,Evening,31,8,38,N,8,0,30.42,Mostly Cloudy,29,29,L,397.7208083916084,Mid West,High
25389,2,B6,LAX,EARLY,6.533333333333333,3983.1165,Noon,Noon,Night,31,8,38,N,8,0,30.42,Mostly Cloudy,29,29,L,609.6606887755103,West,High
25390,2,B6,FLL,EARLY,3.316666666666667,1720.38446,Noon,Noon,Evening,31,8,38,N,8,0,30.42,Mostly Cloudy,29,29,L,518.7088824120602,South,High
25391,2,DL,ATL,EARLY,2.6666666666666665,1223.0984,Noon,Noon,Evening,31,8,38,N,8,0,30.42,Mostly Cloudy,29,29,L,458.66190000000006,South,High
25393,2,B6,JAX,EARLY,2.7,1332.53352,Noon,Noon,Evening,31,8,38,N,8,0,30.42,Mostly Cloudy,29,29,L,493.5309333333333,South,High
25394,2,B6,RDU,EARLY,1.8666666666666667,687.18818,Noon,Noon,Evening,31,8,38,N,8,0,30.42,Mostly Cloudy,29,29,L,368.136525,West,High
25395,2,9E,SYR,EARLY,1.45,336.35206,Noon,Noon,Evening,30,8,40,N,6,0,30.43,Mostly Cloudy,29,29,L,231.9669379310345,North East,High
25396,2,DL,LAX,ONTIME,6.566666666666666,3983.1165,Noon,Noon,Night,30,8,40,N,6,0,30.43,Mostly Cloudy,29,29,L,606.5659644670051,West,High
25397,2,AA,LAX,EARLY,6.633333333333334,3983.1165,Noon,Noon,Night,30,8,40,N,6,0,30.43,Mostly Cloudy,29,29,H,600.469824120603,West,High
25398,2,9E,DTW,EARLY,2.316666666666667,819.15406,Evening,Evening,Evening,30,8,40,N,6,0,30.43,Mostly Cloudy,27,25,L,353.5916805755395,South,Medium
25399,2,B6,BOS,EARLY,1.35,300.94658,Evening,Evening,Evening,30,8,40,N,6,0,30.43,Mostly Cloudy,27,25,L,222.92339259259256,North East,Medium
25400,2,B6,SEA,DELAYED,6.55,3897.82148,Noon,Evening,Night,30,8,40,N,6,0,30.43,Mostly Cloudy,27,25,L,595.0872488549619,West,Medium
25401,2,DL,BOS,EARLY,1.3666666666666667,300.94658,Evening,Evening,Evening,30,8,40,N,6,0,30.43,Mostly Cloudy,27,25,L,220.20481463414632,North East,Medium
25402,2,DL,MSP,DELAYED,3.2666666666666666,1656.01086,Noon,Evening,Evening,30,8,40,N,6,0,30.43,Mostly Cloudy,27,25,L,506.94210000000004,Mid West,Medium
25403,2,AA,CLT,EARLY,2.216666666666667,870.65294,Evening,Evening,Evening,30,8,40,N,6,0,30.43,Mostly Cloudy,27,25,L,392.775762406015,South,Medium
25404,2,AS,LAX,ONTIME,6.666666666666667,3983.1165,Evening,Evening,Night,30,8,40,N,6,0,30.43,Mostly Cloudy,27,25,L,597.467475,West,Medium
25405,2,9E,BUF,EARLY,1.6666666666666667,484.41134,Evening,Evening,Evening,30,8,40,N,6,0,30.43,Mostly Cloudy,27,25,L,290.646804,North East,Medium
25406,2,B6,LGB,DELAYED,6.45,3967.0231,Evening,Evening,Night,30,8,40,N,6,0,30.43,Mostly Cloudy,27,25,L,615.0423410852712,West,Medium
25408,2,DL,LAX,EARLY,6.666666666666667,3983.1165,Evening,Evening,Night,30,8,40,N,6,0,30.43,Mostly Cloudy,27,25,L,597.467475,West,Medium
25409,2,B6,LAX,DELAYED,6.516666666666667,3983.1165,Evening,Evening,Night,31,8,38,N,12,0,30.45,Mostly Cloudy,27,25,L,611.2199232736573,West,Medium
25410,2,DL,SLC,DELAYED,5.65,3202.5866,Evening,Evening,Night,31,8,38,N,12,0,30.45,Mostly Cloudy,35,33,L,566.8294867256637,West,High
25411,2,9E,RDU,EARLY,2.066666666666667,687.18818,Evening,Evening,Night,31,8,38,N,12,0,30.45,Mostly Cloudy,35,33,L,332.5104096774193,West,High
25412,2,DL,SAN,EARLY,6.416666666666667,3936.44564,Evening,Evening,Night,31,8,38,N,12,0,30.45,Mostly Cloudy,35,33,L,613.4720477922077,West,High
25413,2,B6,FLL,EARLY,3.2666666666666666,1720.38446,Evening,Evening,Night,31,8,38,N,12,0,30.45,Mostly Cloudy,35,33,L,526.6483040816327,South,High
25414,2,DL,SAT,EARLY,4.466666666666667,2554.02258,Evening,Evening,Night,31,8,38,N,12,0,30.45,Mostly Cloudy,35,33,L,571.7960999999999,South,High
25415,2,B6,SYR,EARLY,1.3333333333333333,336.35206,Evening,Evening,Evening,31,8,38,N,12,0,30.45,Mostly Cloudy,35,33,L,252.264045,North East,High
25416,2,B6,BUF,EARLY,1.5666666666666667,484.41134,Evening,Evening,Night,31,8,38,N,12,0,30.45,Mostly Cloudy,35,33,L,309.19872765957444,North East,High
25417,2,AA,LAX,EARLY,6.65,3983.1165,Evening,Evening,Night,31,8,38,N,12,0,30.45,Mostly Cloudy,35,33,L,598.9648872180451,West,High
25419,2,B6,MCO,EARLY,3.0833333333333335,1519.21696,Evening,Evening,Night,31,8,38,N,12,0,30.45,Mostly Cloudy,35,33,L,492.719014054054,South,High
25420,2,AA,MIA,EARLY,3.3666666666666667,1752.57126,Evening,Evening,Night,31,8,38,N,12,0,30.45,Mostly Cloudy,35,33,H,520.5657207920792,South,High
25421,2,DL,AUS,EARLY,4.35,2447.80614,Evening,Evening,Night,31,8,38,N,12,0,30.45,Mostly Cloudy,35,33,H,562.7140551724139,South,High
25422,2,DL,SEA,ONTIME,6.516666666666667,3897.82148,Evening,Evening,Night,31,8,38,N,12,0,30.45,Mostly Cloudy,35,33,H,598.1311734015345,West,High
25425,2,9E,ROC,DELAYED,1.5833333333333333,424.86576,Evening,Evening,Evening,31,8,38,N,12,0,30.45,Mostly Cloudy,35,33,L,268.33626947368424,North East,High
25426,2,DL,LAS,EARLY,6.15,3617.79632,Evening,Evening,Night,31,8,38,N,12,0,30.45,Mostly Cloudy,35,33,L,588.2595642276423,West,High
25427,2,9E,BNA,EARLY,2.7666666666666666,1231.1451,Evening,Evening,Night,31,8,38,N,12,0,30.45,Mostly Cloudy,35,33,L,444.9922048192771,South,High
25428,2,AA,SAT,EARLY,4.866666666666666,2554.02258,Evening,Evening,Night,31,8,38,N,12,0,30.45,Mostly Cloudy,35,33,L,524.7991602739726,South,High
25430,2,AS,SEA,DELAYED,6.533333333333333,3897.82148,Evening,Evening,Night,31,8,38,N,12,0,30.45,Mostly Cloudy,37,33,H,596.6053285714286,West,High
25432,2,DL,LAX,EARLY,6.733333333333333,3983.1165,Evening,Evening,Night,31,8,38,N,12,0,30.45,Mostly Cloudy,37,33,H,591.5519554455445,West,High
25433,2,B6,LAS,EARLY,6.116666666666666,3617.79632,Evening,Evening,Night,31,8,38,N,12,0,30.45,Mostly Cloudy,37,33,L,591.4653384196185,West,High
25434,2,DL,ATL,DELAYED,2.7333333333333334,1223.0984,Evening,Evening,Night,31,8,38,N,12,0,30.45,Mostly Cloudy,37,33,L,447.4750243902439,South,High
25435,2,9E,CVG,EARLY,2.5,947.90126,Evening,Evening,Night,31,8,38,N,12,0,30.45,Mostly Cloudy,37,33,L,379.160504,Mid West,High
25438,2,B6,LAX,EARLY,6.55,3983.1165,Evening,Evening,Night,31,7,37,N,13,0,30.46,Mostly Cloudy,37,33,H,608.1093893129771,West,High
25439,2,DL,TPA,EARLY,3.0833333333333335,1617.3867,Evening,Evening,Night,31,7,37,N,13,0,30.46,Mostly Cloudy,37,33,L,524.5578486486486,South,High
25440,2,DL,MSP,EARLY,3.533333333333333,1656.01086,Evening,Evening,Night,31,7,37,N,13,0,30.46,Mostly Cloudy,37,33,L,468.68231886792455,Mid West,High
25441,2,DL,DTW,EARLY,2.4166666666666665,819.15406,Evening,Evening,Night,31,7,37,N,13,0,30.46,Mostly Cloudy,37,33,L,338.9603006896552,South,High
25442,2,DL,PHX,EARLY,6.083333333333333,3464.90902,Evening,Evening,Night,31,7,37,N,13,0,30.46,Mostly Cloudy,37,33,L,569.574085479452,West,High
25443,2,B6,PHX,EARLY,5.883333333333334,3464.90902,Evening,Evening,Night,31,7,37,N,13,0,30.46,Mostly Cloudy,37,33,L,588.9363773371105,West,High
25444,2,DL,MIA,EARLY,3.3333333333333335,1752.57126,Evening,Evening,Night,31,7,37,N,13,0,30.46,Mostly Cloudy,37,33,H,525.7713779999999,South,High
25445,2,DL,CLT,EARLY,2.1,870.65294,Evening,Evening,Night,31,7,37,N,13,0,30.46,Mostly Cloudy,37,33,L,414.59663809523806,South,High
25446,2,DL,FLL,EARLY,3.3,1720.38446,Evening,Evening,Night,31,7,37,N,13,0,30.46,Mostly Cloudy,37,33,L,521.3286242424242,South,High
25447,2,AA,LAX,EARLY,6.666666666666667,3983.1165,Evening,Evening,Night,31,7,37,N,13,0,30.46,Mostly Cloudy,37,33,L,597.467475,West,High
25448,2,MQ,BNA,EARLY,2.7333333333333334,1231.1451,Evening,Evening,Night,31,7,37,N,13,0,30.46,Mostly Cloudy,37,33,L,450.4189390243902,South,High
25449,2,AA,SAN,EARLY,6.566666666666666,3936.44564,Evening,Evening,Night,31,7,37,N,13,0,30.46,Mostly Cloudy,37,33,L,599.4587269035533,West,High
25450,2,9E,JAX,EARLY,3.066666666666667,1332.53352,Evening,Evening,Night,31,7,37,N,13,0,30.46,Mostly Cloudy,37,33,L,434.5217999999999,South,High
25451,2,B6,DEN,EARLY,4.766666666666667,2616.78684,Night,Evening,Night,31,7,37,N,13,0,30.46,Mostly Cloudy,37,33,L,548.9762601398602,West,High
25452,2,DL,ATL,DELAYED,2.783333333333333,1223.0984,Evening,Evening,Night,31,7,37,N,13,0,30.46,Mostly Cloudy,28,34,L,439.4365508982036,South,High
25453,2,B6,SLC,DELAYED,5.566666666666666,3202.5866,Evening,Night,Night,31,7,37,N,13,0,30.46,Mostly Cloudy,28,34,L,575.3149580838324,West,High
25454,2,9E,RIC,EARLY,1.8833333333333333,463.48992,Night,Night,Night,31,7,37,N,13,0,30.46,Mostly Cloudy,28,34,L,246.1008424778761,South,High
25455,2,9E,CLE,EARLY,2.2333333333333334,683.9695,Night,Night,Night,31,7,37,N,13,0,30.46,Mostly Cloudy,28,34,H,306.255,Mid West,High
25456,2,9E,ORD,EARLY,3.033333333333333,1190.9116,Night,Night,Night,31,7,37,N,13,0,30.46,Mostly Cloudy,28,34,L,392.60821978021977,Mid West,High
25457,2,YX,CMH,EARLY,2.1666666666666665,777.31122,Night,Night,Night,31,7,37,N,13,0,30.46,Mostly Cloudy,28,34,L,358.75902461538465,Mid West,High
25458,2,9E,IAD,EARLY,1.5833333333333333,366.92952,Night,Night,Night,31,7,37,N,13,0,30.46,Mostly Cloudy,28,34,H,231.74496000000002,West,High
25459,2,B6,JAX,EARLY,2.7333333333333334,1332.53352,Night,Night,Night,31,7,37,N,13,0,30.46,Mostly Cloudy,28,34,L,487.5122634146341,South,High
25460,2,AA,AUS,EARLY,4.483333333333333,2447.80614,Night,Night,Night,31,7,37,N,13,0,30.46,Mostly Cloudy,28,34,L,545.9790646840149,South,High
25461,2,AA,LAX,EARLY,6.483333333333333,3983.1165,Night,Night,Night,31,7,37,N,13,0,30.46,Mostly Cloudy,28,34,L,614.362442159383,West,High
25462,2,B6,PBI,ONTIME,3.0833333333333335,1654.40152,Night,Night,Night,31,7,37,N,13,0,30.46,Mostly Cloudy,28,34,L,536.5626551351351,South,High
25463,2,DL,MCO,DELAYED,3.2,1519.21696,Evening,Night,Night,31,7,37,N,13,0,30.46,Mostly Cloudy,28,34,L,474.7553,South,High
25464,2,DL,DEN,EARLY,4.866666666666666,2616.78684,Night,Night,Night,31,7,37,N,13,0,30.46,Mostly Cloudy,28,34,L,537.6959260273974,West,High
25465,2,DL,SLC,DELAYED,5.616666666666666,3202.5866,Night,Night,Midnight,31,7,37,N,13,0,30.46,Mostly Cloudy,28,34,L,570.1934599406529,West,High
25466,2,DL,LAS,EARLY,6.233333333333333,3617.79632,Night,Night,Night,31,7,37,N,13,0,30.46,Mostly Cloudy,28,34,L,580.3951315508021,West,High
25467,2,MQ,RDU,EARLY,1.85,687.18818,Night,Night,Night,31,7,37,N,13,0,30.46,Mostly Cloudy,28,34,L,371.45307027027025,West,High
25468,2,9E,PIT,EARLY,1.8833333333333333,547.1756,Night,Night,Night,30,10,43,N,9,0,30.46,Mostly Cloudy,28,34,L,290.5357168141593,North East,High
25471,2,DL,RDU,EARLY,2.0833333333333335,687.18818,Night,Night,Night,30,10,43,N,9,0,30.46,Mostly Cloudy,28,34,L,329.8503264,West,High
25473,2,B6,LAX,EARLY,6.566666666666666,3983.1165,Night,Night,Midnight,30,10,43,N,9,0,30.46,Mostly Cloudy,29,27,L,606.5659644670051,West,High
25474,2,DL,DFW,DELAYED,4.35,2238.59194,Evening,Night,Night,30,10,43,N,9,0,30.46,Mostly Cloudy,29,27,L,514.6188367816092,Mid West,High
25477,2,9E,ORF,EARLY,1.7666666666666666,466.7086,Night,Night,Night,30,10,43,N,9,0,30.46,Mostly Cloudy,29,27,L,264.174679245283,Mid West,High
25479,2,AA,PHX,EARLY,5.95,3464.90902,Night,Night,Midnight,30,10,43,N,9,0,30.46,Mostly Cloudy,29,27,H,582.3376504201681,West,High
25480,2,B6,SFO,EARLY,6.7,4161.75324,Night,Night,Midnight,30,10,43,N,9,0,30.46,Mostly Cloudy,29,27,L,621.1572,West,High
25481,2,B6,TPA,EARLY,3.066666666666667,1617.3867,Night,Night,Midnight,30,10,43,N,9,0,30.46,Mostly Cloudy,29,27,L,527.4087065217391,South,High
25482,2,9E,BTV,EARLY,1.5333333333333334,428.08444,Night,Night,Night,29,9,43,N,10,0,30.46,Mostly Cloudy,29,27,L,279.18550434782605,North East,High
25484,2,9E,PWM,EARLY,1.3666666666666667,439.34982,Night,Night,Night,29,9,43,N,10,0,30.46,Mostly Cloudy,16,31,H,321.4754780487805,West,Medium
25486,2,9E,ROC,DELAYED,1.5166666666666666,424.86576,Night,Night,Night,29,9,43,N,10,0,30.46,Mostly Cloudy,16,31,H,280.1312703296704,North East,Medium
25487,2,9E,BUF,EARLY,1.6166666666666667,484.41134,Night,Night,Night,29,9,43,N,10,0,30.46,Mostly Cloudy,16,31,L,299.63588041237114,North East,Medium
25489,2,B6,ROC,EARLY,1.3833333333333333,424.86576,Night,Night,Midnight,29,9,43,N,10,0,30.46,Mostly Cloudy,16,31,L,307.13187469879523,North East,Medium
25490,2,B6,BTV,EARLY,1.25,428.08444,Night,Night,Midnight,29,9,43,N,10,0,30.46,Mostly Cloudy,16,31,H,342.46755199999996,North East,Medium
25491,2,AA,LAX,DELAYED,6.5,3983.1165,Night,Night,Midnight,29,9,43,N,8,0,30.46,Mostly Cloudy,16,31,H,612.7871538461538,West,Medium
25492,2,AA,BOS,EARLY,1.25,300.94658,Night,Night,Midnight,29,9,43,N,8,0,30.46,Mostly Cloudy,15,20,H,240.757264,North East,Medium
25514,3,AA,DCA,DELAYED,1.5166666666666666,342.78942,Morning,Morning,Morning,26,18,71,N,5,0,30.48,Fair,18,18,L,226.0150021978022,West,Medium
25515,3,9E,DTW,EARLY,2.3,819.15406,Morning,Morning,Morning,26,18,71,N,5,0,30.48,Fair,18,18,L,356.15393913043476,South,Medium
25517,3,DL,LAX,EARLY,6.416666666666667,3983.1165,Morning,Morning,Morning,26,18,71,N,5,0,30.48,Fair,18,18,L,620.7454285714285,West,Medium
25518,3,AA,MIA,EARLY,3.35,1752.57126,Morning,Morning,Morning,26,18,71,N,5,0,30.48,Fair,18,18,H,523.1555999999999,South,Medium
25520,3,AA,PHX,EARLY,6.016666666666667,3464.90902,Morning,Morning,Morning,26,18,71,N,5,0,30.48,Fair,18,18,H,575.8851556786703,West,Medium
25521,3,DL,SEA,EARLY,6.4,3897.82148,Morning,Morning,Morning,26,18,71,N,5,0,30.48,Fair,18,18,H,609.03460625,West,Medium
25522,3,B6,AUS,EARLY,4.383333333333334,2447.80614,Morning,Morning,Morning,26,18,71,N,5,0,30.48,Fair,39,36,H,558.4348608365019,South,High
25524,3,B6,TPA,EARLY,3.1166666666666667,1617.3867,Morning,Morning,Morning,26,18,71,N,5,0,30.48,Fair,39,36,H,518.9476042780749,South,High
25525,3,AS,LAX,EARLY,6.666666666666667,3983.1165,Morning,Morning,Morning,26,18,71,N,5,0,30.48,Fair,39,36,H,597.467475,West,High
25526,3,B6,ATL,EARLY,2.716666666666667,1223.0984,Morning,Morning,Morning,26,18,71,N,5,0,30.48,Fair,39,36,L,450.2202699386503,South,High
25527,3,AA,BOS,EARLY,1.3166666666666667,300.94658,Morning,Morning,Morning,26,18,71,N,5,0,30.48,Fair,39,36,L,228.56702278481012,North East,High
25528,3,AS,SEA,EARLY,6.5,3897.82148,Morning,Morning,Morning,26,18,71,N,5,0,30.48,Fair,39,36,H,599.664843076923,West,High
25529,3,9E,BUF,EARLY,1.5833333333333333,484.41134,Morning,Morning,Morning,26,18,71,N,5,0,30.48,Fair,39,36,L,305.9440042105263,North East,High
25530,3,B6,LGB,EARLY,6.466666666666667,3967.0231,Morning,Morning,Morning,26,18,71,N,5,0,30.48,Fair,39,36,H,613.4571804123711,West,High
25531,3,B6,JAX,EARLY,2.6666666666666665,1332.53352,Morning,Morning,Morning,26,18,71,N,5,0,30.48,Fair,39,36,L,499.70007,South,High
25532,3,DL,JAX,EARLY,2.816666666666667,1332.53352,Morning,Morning,Morning,26,18,71,N,5,0,30.48,Fair,39,36,H,473.088823668639,South,High
25533,3,AA,LAX,EARLY,6.566666666666666,3983.1165,Morning,Morning,Morning,26,18,71,N,5,0,30.48,Fair,39,36,L,606.5659644670051,West,High
25534,3,DL,RSW,EARLY,3.3666666666666667,1728.43116,Morning,Morning,Morning,26,18,71,N,5,0,30.48,Fair,39,36,H,513.3953940594059,South,High
25535,3,B6,ROC,EARLY,1.3666666666666667,424.86576,Morning,Morning,Morning,26,18,71,N,5,0,30.48,Fair,39,36,L,310.8773853658537,North East,High
25536,3,B6,BTV,EARLY,1.25,428.08444,Morning,Morning,Morning,26,18,71,N,5,0,30.48,Fair,39,36,L,342.46755199999996,North East,High
